index,PeriodDateTimes,WIND,MULTI_FUEL,GAS,HYDRO,PEAT,COAL,PUMP_STORAGE,BIOMASS,OIL,DISTILLATE,SOLAR,NONE
10604,25/01/2020 19:00,-2103.8,-1408.5,-379,-131.5,-312,0,0,0,0,0,0,-1065.4
10605,25/01/2020 20:00,-2225.3,-1141.8,-300,-117.3,-312,0,0,0,0,0,0,-1119.5
10606,25/01/2020 21:00,-2314.5,-1131.8,0,-117.3,-312,0,0,0,0,0,0,-1068.2
10607,25/01/2020 22:00,-2381.9,-648.9,0,-116.8,-310.7,0,0,0,0,0,0,-1144
10608,25/01/2020 23:00,-2515.4,-470.9,0,-88.5,-121.4,0,0,0,0,0,0,-1178.3
10609,26/01/2020 00:00,-2497.2,-470.9,0,-88.5,-121.4,0,0,0,0,0,0,-1208
10610,26/01/2020 01:00,-2416.1,-470.9,0,-88.5,-121.4,0,0,0,0,0,0,-1154.2
10611,26/01/2020 02:00,-2271.8,-470.9,0,-88.5,-121.4,0,0,0,0,0,0,-1144.9
10612,26/01/2020 03:00,-2103.2,-470.9,0,-88.5,-206.9,0,0,0,0,0,0,-1131.2
10613,26/01/2020 04:00,-1887.3,-470.9,0,-88.5,-264.7,0,0,0,0,0,0,-1085.6
10614,26/01/2020 05:00,-1697.6,-470.9,0,-88.5,-264.7,0,0,0,0,0,0,-964
10615,26/01/2020 06:00,-1520.8,-700.9,0,-88.5,-282.7,0,0,0,0,0,0,-971.3
10616,26/01/2020 07:00,-1346.5,-1009.5,0,-88.9,-312,0,0,0,0,0,0,-749.9
10617,26/01/2020 08:00,-1211.3,-1601.8,0,-88.9,-312,0,0,0,0,0,0,-648.9
10618,26/01/2020 09:00,-1129.6,-1615.4,-360,-88.9,-312,0,0,0,0,0,0,-557.8
10619,26/01/2020 10:00,-1087.2,-1720.8,-380,-88.9,-312,0,0,0,0,0,0,-546.1
10620,26/01/2020 11:00,-1097.6,-1719.9,-380,-88.9,-312,0,0,0,0,0,0,-583.8
10621,26/01/2020 12:00,-1094.4,-1926.5,-380,-88.9,-312,0,-72.5,0,0,0,0,-598.3
10622,26/01/2020 13:00,-1018.5,-1925.6,-380,-88.9,-312,0,0,0,0,0,0,-610
10623,26/01/2020 14:00,-969,-1925.1,-380,-88.9,-312,0,0,0,0,0,0,-661.7
10624,26/01/2020 15:00,-1005.3,-1784.9,-380,-88.9,-312,0,0,0,0,0,0,-611.9
10625,26/01/2020 16:00,-1201.6,-1999.2,-379,-88.9,-312,0,-72.5,0,0,0,0,-786
10626,26/01/2020 17:00,-1483.1,-2201.3,-379,-88.9,-336,0,-217.5,0,0,0,0,-959.4
10627,26/01/2020 18:00,-1813.5,-2011.6,-380,-88.9,-312,0,-122.1,0,0,0,0,-1057.9
10628,26/01/2020 19:00,-2074.1,-1601.8,-262.3,-88.9,-312,0,0,0,0,0,0,-1120.4
10629,26/01/2020 20:00,-2245.4,-1434.8,0,-88.9,-312,0,0,0,0,0,0,-1210.5
10630,26/01/2020 21:00,-2293.6,-1081.5,0,-88.9,-312,0,0,0,0,0,0,-1247.6
10631,26/01/2020 22:00,-2262.5,-899.9,0,-88.5,-241.1,0,0,0,0,0,0,-1174.1
10632,26/01/2020 23:00,-2241.1,-470.9,0,-87.6,-267.1,0,0,0,0,0,0,-1198.7
10633,27/01/2020 00:00,-2168.8,-470.9,0,-87.6,-267.1,0,0,0,0,0,0,-1130.8
10634,27/01/2020 01:00,-2115.4,-470.9,0,-87.6,-221.1,0,0,0,0,0,0,-1221.7
10635,27/01/2020 02:00,-2065.3,-470.9,0,-87.6,-121.4,0,0,0,0,0,0,-1144.4
10636,27/01/2020 03:00,-2096.8,-470.9,0,-87.6,-121.4,0,0,0,0,0,0,-1068.4
10637,27/01/2020 04:00,-2072.4,-470.9,0,-87.6,-121.4,0,0,0,0,0,0,-1144.6
10638,27/01/2020 05:00,-2050.6,-470.9,0,-87.6,-267.1,0,0,0,0,0,0,-1119.4
10639,27/01/2020 06:00,-2007.4,-716.3,-56.3,-87.6,-267.1,0,0,0,0,0,0,-1182.9
10640,27/01/2020 07:00,-1935.6,-1652,-360,-88,-268.2,0,0,0,0,0,0,-911
10641,27/01/2020 08:00,-1908.8,-1716.5,-379,-88,-268.2,0,0,0,0,0,0,-799
10642,27/01/2020 09:00,-1855.9,-1780.1,-379,-88,-290.1,0,0,0,0,0,0,-860.2
10643,27/01/2020 10:00,-1835.6,-1714.4,-379,-88,-312,0,0,0,0,0,0,-869.4
10644,27/01/2020 11:00,-1865.1,-1778,-378,-88,-312,0,0,0,0,0,0,-928.8
10645,27/01/2020 12:00,-1892.8,-1640.8,-378,-101.7,-312,0,-39.7,0,0,0,0,-1001.3
10646,27/01/2020 13:00,-1858.2,-1638.8,-377,-112.5,-312,0,0,0,0,0,0,-973.8
10647,27/01/2020 14:00,-1691.9,-1716.4,-376,-112.5,-312,0,0,0,0,0,0,-982
10648,27/01/2020 15:00,-1490.4,-1778.7,-376,-112.5,-312,0,0,0,0,0,0,-964.5
10649,27/01/2020 16:00,-1282.4,-2004.2,-375,-112.5,-312,0,-112.2,0,0,0,0,-872.9
10650,27/01/2020 17:00,-1165.3,-2202.1,-375,-127.2,-336,0,-217.5,0,0,0,0,-897.9
10651,27/01/2020 18:00,-1135.5,-2204.2,-375,-127.2,-336,0,-217.5,0,0,0,0,-841.5
10652,27/01/2020 19:00,-1158.9,-2172.1,-375,-112.5,-336,0,-145,0,0,0,0,-788.6
10653,27/01/2020 20:00,-1255.6,-1938.7,-376,-100.2,-312,0,-72.5,0,0,0,0,-725.9
10654,27/01/2020 21:00,-1333.7,-1246.6,-376,-88,-312,0,0,0,0,0,0,-776.6
10655,27/01/2020 22:00,-1402.4,-1145.1,-340,-87.6,-310.7,0,0,0,0,0,0,-772
10656,27/01/2020 23:00,-1459.9,-924.3,0,-87.6,-267.1,0,0,0,0,0,0,-882.6
10657,28/01/2020 00:00,-1554.5,-676.7,0,-87.6,-267.1,0,0,0,0,0,0,-1014.7
10658,28/01/2020 01:00,-1698.7,-576.3,0,-87.6,-267.1,0,0,0,0,0,0,-975.6
10659,28/01/2020 02:00,-1794.1,-475.9,0,-87.6,-267.1,0,0,0,0,0,0,-1001.7
10660,28/01/2020 03:00,-1979.3,-475.9,0,-87.6,-166,0,0,0,0,0,0,-879.3
10661,28/01/2020 04:00,-2110.7,-475.9,0,-87.6,-223.1,0,0,0,0,0,0,-923.1
10662,28/01/2020 05:00,-2181.7,-689.5,0,-87.6,-267.1,0,0,0,0,0,0,-976.1
10663,28/01/2020 06:00,-2184.7,-789.6,0,-87.6,-267.1,0,0,0,0,0,0,-1012.5
10664,28/01/2020 07:00,-2198.3,-1525.1,0,-88,-268.2,0,0,0,0,0,0,-958.9
10665,28/01/2020 08:00,-2202.6,-1836.8,0,-88,-268.2,0,-72.5,0,0,0,0,-1106.6
10666,28/01/2020 09:00,-2214.8,-1837.3,0,-88,-268.2,0,-72.5,0,0,0,0,-1063.8
10667,28/01/2020 10:00,-2291,-1541,0,-88,-268.2,0,-72.5,0,0,0,0,-1048.3
10668,28/01/2020 11:00,-2378,-1461,0,-101.7,-268.2,0,-72.5,0,0,0,0,-976.7
10669,28/01/2020 12:00,-2448.7,-1355,0,-112.5,-268.2,0,0,0,0,0,0,-1021.1
10670,28/01/2020 13:00,-2461.3,-1354.4,0,-112.5,-268.2,0,0,0,0,0,0,-1006.4
10671,28/01/2020 14:00,-2449.3,-1354.7,0,-112.5,-268.2,0,0,0,0,0,0,-1006
10672,28/01/2020 15:00,-2424.9,-1356.1,0,-112.5,-268.2,0,0,0,0,0,0,-1001.5
10673,28/01/2020 16:00,-2352.1,-1526.9,0,-112.5,-268.2,0,-72.5,0,0,0,0,-1030.7
10674,28/01/2020 17:00,-2247.7,-1918.6,0,-127.2,-292.2,0,-145,0,0,0,0,-1023
10675,28/01/2020 18:00,-2199,-1825.2,0,-127.2,-268.2,0,-72.5,0,0,0,0,-1012.5
10676,28/01/2020 19:00,-2176.5,-1699.6,0,-100.2,-268.2,0,-72.5,0,0,0,0,-1076.6
10677,28/01/2020 20:00,-2185.4,-1531.8,0,-88,-268.2,0,0,0,0,0,0,-1051.7
10678,28/01/2020 21:00,-2143.1,-1230.9,0,-88,-268.2,0,0,0,0,0,0,-1033.6
10679,28/01/2020 22:00,-2108.8,-695.1,0,-87.6,-267.1,0,0,0,0,0,0,-921
10680,28/01/2020 23:00,-2122.9,-475.9,0,-92,-310.7,0,0,0,0,0,0,-827.9
10681,29/01/2020 00:00,-2141.3,-475.9,0,-92,-310.7,0,0,0,0,0,0,-887.7
10682,29/01/2020 01:00,-2138.3,-475.9,0,-92,-266.7,0,0,0,0,0,0,-916.2
10683,29/01/2020 02:00,-2098,-475.9,0,-92,-123.4,0,0,0,0,0,0,-839.7
10684,29/01/2020 03:00,-2016.5,-475.9,0,-92,-123.4,0,0,0,0,0,0,-825.9
10685,29/01/2020 04:00,-1914.5,-475.9,0,-92,-266.7,0,0,0,0,0,0,-885.3
10686,29/01/2020 05:00,-1819,-690.6,0,-92,-310.7,0,0,0,0,0,0,-756.3
10687,29/01/2020 06:00,-1733.8,-1220.7,0,-92,-310.7,0,0,0,0,0,0,-718.8
10688,29/01/2020 07:00,-1712,-1526.8,-382,-92.4,-312,0,0,0,0,0,0,-741.6
10689,29/01/2020 08:00,-1740.1,-1809.6,-381,-92.4,-312,0,0,0,0,0,0,-671.8
10690,29/01/2020 09:00,-1856,-1809.5,-381,-93.3,-312,0,0,0,0,0,0,-675.1
10691,29/01/2020 10:00,-2017.7,-1458.8,-360,-93.3,-312,0,0,0,0,0,0,-730.1
10692,29/01/2020 11:00,-2149.6,-1352.2,-360,-93.3,-312,0,0,0,0,0,0,-772.8
10693,29/01/2020 12:00,-2270.7,-1350.6,-360,-107,-312,0,0,0,0,0,0,-820.1
10694,29/01/2020 13:00,-2312.9,-1213.5,-360,-117.8,-312,0,0,0,0,0,0,-980.9
10695,29/01/2020 14:00,-2298.9,-1212.8,-360,-117.8,-312,0,0,0,0,0,0,-1049
10696,29/01/2020 15:00,-2212.4,-1212.7,-360,-117.8,-312,0,0,0,0,0,0,-1014.7
10697,29/01/2020 16:00,-2091.7,-1560.2,-378,-132.8,-312,0,0,0,0,0,0,-963.6
10698,29/01/2020 17:00,-1963.6,-1972.7,-378,-147.5,-336,0,-145,0,0,0,0,-817.3
10699,29/01/2020 18:00,-1824.8,-1937,-378,-132.8,-336,0,-145,0,0,0,0,-831.1
10700,29/01/2020 19:00,-1740.9,-1747.8,-378,-132.8,-312,0,-72.5,0,0,0,0,-753
10701,29/01/2020 20:00,-1709.7,-1459.6,-360,-105.5,-312,0,0,0,0,0,0,-730.3
10702,29/01/2020 21:00,-1700.7,-806.6,-360,-93.3,-312,0,0,0,0,0,0,-620.1
10703,29/01/2020 22:00,-1682.9,-689,-13.8,-92.9,-310.7,0,0,0,0,0,0,-637.5
10704,29/01/2020 23:00,-1823.1,-684.9,0,-92,-299.1,0,0,0,0,0,0,-760.1
10705,30/01/2020 00:00,-1776.2,-686.5,0,-92,-299.1,0,0,0,0,0,0,-776.2
10706,30/01/2020 01:00,-1690,-687,0,-92,-299.1,0,0,0,0,0,0,-765.7
10707,30/01/2020 02:00,-1640.1,-470.9,0,-92,-299.1,0,0,0,0,0,0,-735
10708,30/01/2020 03:00,-1660.8,-470.9,0,-92,-299.1,0,0,0,0,0,0,-729.8
10709,30/01/2020 04:00,-1699.5,-688.8,0,-92,-299.1,0,0,0,0,0,0,-742
10710,30/01/2020 05:00,-1782.8,-690.8,0,-92,-299.1,0,0,0,0,0,0,-835.5
10711,30/01/2020 06:00,-1878.1,-871.7,0,-92,-299.1,0,0,0,0,0,0,-1043.7
10712,30/01/2020 07:00,-1978.6,-1054.1,-376,-92.4,-300.3,0,0,0,0,0,0,-964.7
10713,30/01/2020 08:00,-2053.6,-1156.1,-376,-92.4,-300.3,0,0,0,0,0,0,-1028.8
10714,30/01/2020 09:00,-2154,-1244.6,-375,-93.3,-300.3,0,0,0,0,0,0,-1050.4
10715,30/01/2020 10:00,-2301.1,-1156.1,-375,-94.7,-300.3,0,0,0,0,0,0,-1065.5
10716,30/01/2020 11:00,-2442,-1030,-374,-103.6,-300.3,0,0,0,0,0,0,-1099.9
10717,30/01/2020 12:00,-2573.6,-807,-360,-103.6,-300.3,0,0,0,0,0,0,-1141.8
10718,30/01/2020 13:00,-2658.9,-706.8,-360,-103.6,-300.3,0,0,0,0,0,0,-1138.1
10719,30/01/2020 14:00,-2667,-690.8,-327.7,-103.6,-300.3,0,0,0,0,0,0,-981.7
10720,30/01/2020 15:00,-2554.2,-941.8,-360,-103.6,-300.3,0,0,0,0,0,0,-992.7
10721,30/01/2020 16:00,-2303.6,-1152.6,-372,-125.7,-300.3,0,0,0,0,0,0,-1013.1
10722,30/01/2020 17:00,-1962.7,-1525.6,-300,-147.5,-300.3,0,0,0,0,0,0,-927.5
10723,30/01/2020 18:00,-1606.8,-1526.6,-300,-132.8,-324.3,0,0,0,0,0,0,-870.1
10724,30/01/2020 19:00,-1307.1,-1526.6,-300,-132.8,-324.3,0,0,0,0,0,0,-858.5
10725,30/01/2020 20:00,-1194.9,-1526.6,-376,-117.8,-306.7,0,0,0,0,0,0,-665.4
10726,30/01/2020 21:00,-1233.5,-1284.7,-377,-117.8,-300.3,0,0,0,0,0,0,-605.5
10727,30/01/2020 22:00,-1457.8,-878.6,0,-117.3,-299.1,0,0,0,0,0,0,-703.7
10728,30/01/2020 23:00,-2037.8,-349.7,0,-129,-123.4,0,-15,0,0,0,0,-991
10729,31/01/2020 00:00,-2366.8,-209.4,0,-114.9,-123.4,0,-15,0,0,0,0,-948.2
10730,31/01/2020 01:00,-2571,-349.7,0,-114.9,-123.4,0,0,0,0,0,0,-1064.9
10731,31/01/2020 02:00,-2656.8,-215.6,0,-114.9,-123.4,0,0,0,0,0,0,-1094.2
10732,31/01/2020 03:00,-2650.8,-165.5,0,-114.9,-123.4,0,0,0,0,0,0,-1065.1
10733,31/01/2020 04:00,-2609.3,-195.4,0,-114.9,-123.4,0,0,0,0,0,0,-1051.5
10734,31/01/2020 05:00,-2544.2,-133.1,0,-114.9,-123.4,0,-15,0,0,0,0,-1000.1
10735,31/01/2020 06:00,-2428.7,-474.6,0,-114.9,-180.5,0,-15,0,0,0,0,-1135
10736,31/01/2020 07:00,-2348.8,-685.9,-372,-115.4,-225.3,0,0,0,0,0,0,-1084.4
10737,31/01/2020 08:00,-2289.5,-789.9,-371,-115.4,-225.3,0,0,0,0,0,0,-1109.7
10738,31/01/2020 09:00,-2338.9,-850,-371,-115.8,-225.3,0,0,0,0,0,0,-1134.9
10739,31/01/2020 10:00,-2396.1,-858.7,-371,-117.7,-225.3,0,-72.5,0,0,0,0,-1127.2
10740,31/01/2020 11:00,-2520.7,-798.4,-371,-140.8,-225.3,0,0,0,0,0,0,-1288.5
10741,31/01/2020 12:00,-2619.1,-798,-372,-140.8,-225.3,0,0,0,0,0,0,-1390.1
10742,31/01/2020 13:00,-2690.2,-688.4,-360,-140.8,-225.3,0,0,0,0,0,0,-1412.1
10743,31/01/2020 14:00,-2726.3,-579.5,-360,-140.8,-225.3,0,0,0,0,0,0,-1376.7
10744,31/01/2020 15:00,-2782.4,-574.5,-360,-140.8,-251.6,0,0,0,0,0,0,-1382.6
10745,31/01/2020 16:00,-2784.3,-679.7,-370,-140.8,-251.6,0,0,0,0,0,0,-1394.7
10746,31/01/2020 17:00,-2816.1,-850,-371,-155.5,-251.6,0,-72.5,0,0,0,0,-1407.1
10747,31/01/2020 18:00,-2829.9,-771.8,-371,-155.5,-251.6,0,0,0,0,0,0,-1370.5
10748,31/01/2020 19:00,-2854.5,-687.9,-369,-140.8,-251.6,0,-19.6,0,0,0,0,-1417.2
10749,31/01/2020 20:00,-2867.6,-574.5,-334.6,-129.3,-225.3,0,-19.6,0,0,0,0,-1328.5
10750,31/01/2020 21:00,-2882.6,-564.5,0,-117.8,-187.6,0,-19.6,0,0,0,0,-1346.4
10751,31/01/2020 22:00,-2880.4,-349.7,0,-117.3,-123.4,0,-20,0,0,0,0,-1227.9
10752,31/01/2020 23:00,-2787.4,-337.7,0,-92.9,-123.4,0,-20,0,0,0,0,-1251.1
10753,01/02/2020 00:00,-2757,-227.3,0,0,-46,0,-20,0,0,0,0,-1123.7
10754,01/02/2020 01:00,-2738.7,-227.3,0,-40.1,-46,0,0,0,0,0,0,-1174
10755,01/02/2020 02:00,-2738.5,-227.3,0,0,-46,0,0,0,0,0,0,-1133.4
10756,01/02/2020 03:00,-2709,-227.3,0,0,-46,0,0,0,0,0,0,-1050.1
10757,01/02/2020 04:00,-2657.3,-227.3,0,0,-46,0,0,0,0,0,0,-1046.2
10758,01/02/2020 05:00,-2423.7,-227.3,0,0,0,0,-20,0,0,0,0,-1041
10759,01/02/2020 06:00,-2582.3,-227.3,0,0,-40.4,0,-20,0,0,0,0,-1038.8
10760,01/02/2020 07:00,-2641.3,-227.3,0,-52.7,-90.1,0,0,0,0,0,0,-1332.5
10761,01/02/2020 08:00,-2870.6,-227.3,0,-93.4,-123.9,0,0,0,0,0,0,-1310.5
10762,01/02/2020 09:00,-2854.7,-367,0,-93.4,-256.4,0,0,0,0,0,0,-1409.5
10763,01/02/2020 10:00,-2797.3,-509.9,0,-93.4,-300.4,0,0,0,0,0,0,-1431.8
10764,01/02/2020 11:00,-2712.4,-577.4,0,-93.4,-300.4,0,0,0,0,0,0,-1455.2
10765,01/02/2020 12:00,-2571.3,-557.4,0,-107.1,-300.4,0,0,0,0,0,0,-1289.8
10766,01/02/2020 13:00,-2364.7,-476.8,-340,-117.9,-300.4,0,0,0,0,0,0,-1202.7
10767,01/02/2020 14:00,-2095.6,-720.9,-340,-117.9,-300.4,0,0,0,0,0,0,-1110.9
10768,01/02/2020 15:00,-1720.9,-1342.1,0,-117.9,-300.4,0,0,0,0,0,0,-743.4
10769,01/02/2020 16:00,-1272.9,-1482.7,-340,-133,-300.4,0,0,0,0,0,0,-655.2
10770,01/02/2020 17:00,-909,-1694.2,-360,-133,-324.4,0,-72.4,0,0,0,0,-555.3
10771,01/02/2020 18:00,-634.3,-1790.4,-390,-133,-324.4,0,-217.2,0,0,0,0,-750.6
10772,01/02/2020 19:00,-482.6,-1790.5,-379,-133,-324.4,0,-217.2,0,0,0,0,-614
10773,01/02/2020 20:00,-437.1,-1790.6,-360,-105.6,-324.4,0,-72.4,0,0,0,0,-553.3
10774,01/02/2020 21:00,-488.4,-1703.3,-360,-93.4,-324.4,0,0,0,0,0,0,-431.3
10775,01/02/2020 22:00,-607.3,-1585.1,-340,-93.3,-299.8,0,0,0,0,0,0,-415.7
10776,01/02/2020 23:00,-1170.8,-882.6,-379,-109.4,-224.9,0,0,0,0,0,0,-703.1
10777,02/02/2020 00:00,-1357.8,-693.9,-379,-109.4,-224.9,0,0,0,0,0,0,-797.8
10778,02/02/2020 01:00,-1409.6,-692.9,-379,-109.4,-224.9,0,0,0,0,0,0,-915.6
10779,02/02/2020 02:00,-1409.9,-691.2,-379,-109.4,-224.9,0,0,0,0,0,0,-839.5
10780,02/02/2020 03:00,-1429.1,-667.9,-360,-109.4,-224.9,0,0,0,0,0,0,-887.6
10781,02/02/2020 04:00,-1572,-567.6,-338.4,-109.4,-224.9,0,0,0,0,0,0,-886.7
10782,02/02/2020 05:00,-1803.9,-467.3,-243,-110.8,-190.9,0,0,0,0,0,0,-966.6
10783,02/02/2020 06:00,-1989.8,-270.4,-215,-112.2,-123.6,0,0,0,0,0,0,-1029.7
10784,02/02/2020 07:00,-2111.5,-316.5,-243,-112.2,-123.9,0,0,0,0,0,0,-1078.4
10785,02/02/2020 08:00,-2209.4,-457.3,-243,-112.2,-123.9,0,0,0,0,0,0,-1079
10786,02/02/2020 09:00,-2318.2,-590.6,-271,-113.1,-225.4,0,0,0,0,0,0,-1036
10787,02/02/2020 10:00,-2414.9,-588.2,-340,-113.1,-225.4,0,0,0,0,0,0,-1091.3
10788,02/02/2020 11:00,-2534.5,-582.4,-344.5,-113.1,-225.4,0,0,0,0,0,0,-1163.1
10789,02/02/2020 12:00,-2629.7,-587.4,-360,-118.3,-225.4,0,0,0,0,0,0,-1160
10790,02/02/2020 13:00,-2687.8,-584.8,-340,-120.6,-225.4,0,0,0,0,0,0,-1142.3
10791,02/02/2020 14:00,-2707.5,-527.4,-271,-120.6,-225.4,0,0,0,0,0,0,-1151.6
10792,02/02/2020 15:00,-2691.8,-534.3,-243,-120.6,-251.7,0,0,0,0,0,0,-1163.3
10793,02/02/2020 16:00,-2664.5,-586.7,-360,-120.6,-251.7,0,0,0,0,0,0,-1112.3
10794,02/02/2020 17:00,-2626.7,-851.2,-375,-120.6,-251.7,0,0,0,0,0,0,-1308.8
10795,02/02/2020 18:00,-2659.1,-792.6,-376,-114,-251.7,0,0,0,0,0,0,-1336.7
10796,02/02/2020 19:00,-2683.7,-666.2,-360,-109.4,-251.7,0,0,0,0,0,0,-1092.1
10797,02/02/2020 20:00,-2710.4,-582.4,-347.1,-109.4,-225.4,0,0,0,0,0,0,-1138
10798,02/02/2020 21:00,-2716.6,-408.2,0,-109.4,-123.9,0,0,0,0,0,0,-1132.6
10799,02/02/2020 22:00,-2692.3,-237.3,0,-109.4,-123.6,0,0,0,0,0,0,-1162.1
10800,02/02/2020 23:00,-2561.6,-347.6,0,-109.4,-123.6,0,0,0,0,0,0,-1033
10801,03/02/2020 00:00,-2469.6,-347.6,0,-109.4,-123.6,0,0,0,0,0,0,-1033.9
10802,03/02/2020 01:00,-2420.2,-347.6,0,-109.4,-123.6,0,0,0,0,0,0,-1059.3
10803,03/02/2020 02:00,-2392.4,-347.6,0,-109.4,-123.6,0,0,0,0,0,0,-1015
10804,03/02/2020 03:00,-2370.1,-347.6,0,-109.4,-123.6,0,0,0,0,0,0,-996.6
10805,03/02/2020 04:00,-2317,-347.6,0,-109.4,-123.6,0,0,0,0,0,0,-1007.3
10806,03/02/2020 05:00,-2257.2,-372.1,0,-109.4,-123.6,0,0,0,0,0,0,-1119.5
10807,03/02/2020 06:00,-2207.9,-601.8,0,-109.4,-218.3,0,0,0,0,0,0,-1166.5
10808,03/02/2020 07:00,-2149.9,-1321.7,-360,-109.4,-300.4,0,0,0,0,0,0,-1033.7
10809,03/02/2020 08:00,-2097.5,-1327.7,-360,-109.4,-300.4,0,0,0,0,0,0,-1064.6
10810,03/02/2020 09:00,-2104.2,-1327.7,-360,-110.3,-300.4,0,0,0,0,0,0,-1067.4
10811,03/02/2020 10:00,-2186.5,-1321.7,-360,-110.3,-300.4,0,0,0,0,0,0,-965.7
10812,03/02/2020 11:00,-2348.2,-1321.7,-300,-110.3,-300.4,0,0,0,0,0,0,-1143.7
10813,03/02/2020 12:00,-2454.9,-1325.6,-360,-124,-300.4,0,0,0,0,0,0,-1175.6
10814,03/02/2020 13:00,-2495,-1298.8,-300,-134.8,-300.4,0,0,0,0,0,0,-1134.2
10815,03/02/2020 14:00,-2477.2,-1311.7,-300,-134.8,-300.4,0,0,0,0,0,0,-1156.8
10816,03/02/2020 15:00,-2448.4,-1321.7,-334,-122.3,-300.4,0,0,0,0,0,0,-1111.1
10817,03/02/2020 16:00,-2400.6,-1335.7,-381,-134.8,-300.4,0,0,0,0,0,0,-1124.2
10818,03/02/2020 17:00,-2404.2,-1336.7,-382,-134.8,-324.4,0,-39.7,0,0,0,0,-1227.7
10819,03/02/2020 18:00,-2446.2,-1336.7,-383,-149.5,-300.4,0,0,0,0,0,0,-1113.4
10820,03/02/2020 19:00,-2522.2,-1336.7,-360,-149.5,-300.4,0,0,0,0,0,0,-1061.9
10821,03/02/2020 20:00,-2583.5,-1321.7,-360,-122.5,-300.4,0,0,0,0,0,0,-979.3
10822,03/02/2020 21:00,-2629.6,-847.6,-238,-110.3,-300.4,0,0,0,0,0,0,-1172
10823,03/02/2020 22:00,-2663.8,-347.6,0,-110.3,-162.2,0,0,0,0,0,0,-1185.1
10824,03/02/2020 23:00,-2655.3,-187.6,0,-91.4,-123.6,0,-20,0,0,0,0,-996.1
10825,04/02/2020 00:00,-2699,-187.6,0,-91.4,-123.6,0,0,0,0,0,0,-1095.7
10826,04/02/2020 01:00,-2713.9,-168.5,0,-91.4,-123.6,0,0,0,0,0,0,-1279.9
10827,04/02/2020 02:00,-2708.2,-77.3,0,-91.4,-123.6,0,0,0,0,0,0,-1306.5
10828,04/02/2020 03:00,-2665.8,-77.3,0,-82.8,-116.3,0,0,0,0,0,0,-1307.4
10829,04/02/2020 04:00,-2657.8,-77.3,0,-80.7,-114.6,0,0,0,0,0,0,-1293.2
10830,04/02/2020 05:00,-2509.7,-101.8,0,-61.4,-98.1,0,0,0,0,0,0,-1233.3
10831,04/02/2020 06:00,-2604.5,-346.1,0,-91.4,-123.6,0,-20,0,0,0,0,-1150
10832,04/02/2020 07:00,-2480.6,-1348.3,0,-99.5,-300.4,0,0,0,0,0,0,-1098.2
10833,04/02/2020 08:00,-2293.2,-1391.7,0,-107.6,-300.4,0,0,0,0,0,0,-1081.7
10834,04/02/2020 09:00,-2088.4,-1391.7,-700,-108.5,-300.4,0,0,0,0,0,0,-905.6
10835,04/02/2020 10:00,-1880.6,-1391.7,-660.2,-108.5,-300.4,0,0,0,0,0,0,-828.7
10836,04/02/2020 11:00,-1764.8,-1905.3,-639,-108.5,-300.4,0,0,0,0,0,0,-807
10837,04/02/2020 12:00,-1685.3,-2067.1,-699,-108.5,-300.4,0,0,0,0,0,0,-937.7
10838,04/02/2020 13:00,-1498.9,-2122.3,-699,-108.5,-300.4,0,0,0,0,0,0,-899.9
10839,04/02/2020 14:00,-1192.7,-2122.3,-700,-108.5,-300.4,0,0,0,0,0,0,-822.7
10840,04/02/2020 15:00,-852.9,-2047.8,-669,-130.7,-300.4,0,0,0,0,0,0,-706.1
10841,04/02/2020 16:00,-612.1,-2183.4,-702,-133,-300.4,0,-122.1,0,0,0,0,-490.4
10842,04/02/2020 17:00,-429.8,-2414.6,-742,-133,-324.4,0,-289.6,0,0,0,0,-578.5
10843,04/02/2020 18:00,-319.4,-2436.6,-744,-147.7,-324.4,0,-289.6,0,0,0,0,-708.8
10844,04/02/2020 19:00,-236.8,-2416.6,-744,-133,-324.4,0,-289.6,0,0,0,0,-520.2
10845,04/02/2020 20:00,-162.8,-2416.6,-733,-133,-324.4,0,-289.6,0,0,0,0,-318.8
10846,04/02/2020 21:00,-124.2,-2377.7,-734,-133,-324.4,0,0,0,0,0,0,-305.7
10847,04/02/2020 22:00,-107.7,-2158.4,-702,-132.8,-299.8,0,0,0,0,0,0,-259.5
10848,04/02/2020 23:00,-181.3,-1904.3,-541.4,-107.4,-328.6,0,0,0,0,0,0,-251.9
10849,05/02/2020 00:00,-181.3,-1705.6,-465,-107.4,-328.6,0,0,0,0,0,0,-263.2
10850,05/02/2020 01:00,-168.9,-1776.1,-497,-107.4,-328.6,0,0,0,0,0,0,-263.3
10851,05/02/2020 02:00,-168.7,-1765.8,-497,-107.4,-328.6,0,0,0,0,0,0,-262.4
10852,05/02/2020 03:00,-196.1,-1641,-465,-107.4,-328.6,0,0,0,0,0,0,-259.5
10853,05/02/2020 04:00,-266.8,-1538.8,-433,-107.4,-328.6,0,0,0,0,0,0,-276.8
10854,05/02/2020 05:00,-377.1,-1900.2,-562,-108.8,-328.6,0,0,0,0,0,0,-316.3
10855,05/02/2020 06:00,-483.9,-2388.6,-682,-131.9,-328.6,0,0,0,0,0,0,-305.5
10856,05/02/2020 07:00,-580,-2522.7,-736,-132.1,-329.3,0,0,0,0,0,0,-322.1
10857,05/02/2020 08:00,-639.3,-2623.3,-736,-132.1,-329.3,0,-72.4,0,0,0,0,-337.9
